# epoch, loss, accuracy
3.100000000000000000e+01 1.864502788521349430e-03 1.000000000000000000e+00
3.200000000000000000e+01 3.630977123975753784e-03 1.000000000000000000e+00
3.300000000000000000e+01 2.448521088808774948e-03 1.000000000000000000e+00
3.400000000000000000e+01 8.882600232027471066e-04 1.000000000000000000e+00
3.500000000000000000e+01 5.422609392553567886e-04 1.000000000000000000e+00
3.600000000000000000e+01 4.772801767103374004e-04 1.000000000000000000e+00
3.700000000000000000e+01 2.687503292690962553e-04 1.000000000000000000e+00
3.800000000000000000e+01 2.148380590369924903e-04 1.000000000000000000e+00
3.900000000000000000e+01 2.051864285022020340e-04 1.000000000000000000e+00
4.000000000000000000e+01 1.209067413583397865e-04 1.000000000000000000e+00
4.100000000000000000e+01 9.641024371376261115e-05 1.000000000000000000e+00
4.200000000000000000e+01 4.414615250425413251e-05 1.000000000000000000e+00
4.300000000000000000e+01 3.521957114571705461e-05 1.000000000000000000e+00
4.400000000000000000e+01 2.372400648891925812e-02 9.936305880546569824e-01
4.500000000000000000e+01 6.065157707780599594e-03 1.000000000000000000e+00
4.600000000000000000e+01 6.330765318125486374e-04 1.000000000000000000e+00
4.700000000000000000e+01 3.862532321363687515e-04 1.000000000000000000e+00
4.800000000000000000e+01 4.235554661136120558e-04 1.000000000000000000e+00
4.900000000000000000e+01 2.224807685706764460e-04 1.000000000000000000e+00
5.000000000000000000e+01 2.777662884909659624e-04 1.000000000000000000e+00
5.100000000000000000e+01 1.065963806468062103e-04 1.000000000000000000e+00
5.200000000000000000e+01 8.530940976925194263e-05 1.000000000000000000e+00
5.300000000000000000e+01 7.832454866729676723e-05 1.000000000000000000e+00
5.400000000000000000e+01 3.469078001216985285e-05 1.000000000000000000e+00
5.500000000000000000e+01 4.344206536188721657e-05 1.000000000000000000e+00
5.600000000000000000e+01 4.269265264156274498e-05 1.000000000000000000e+00
5.700000000000000000e+01 3.212588489986956120e-05 1.000000000000000000e+00
5.800000000000000000e+01 2.242821756226476282e-05 1.000000000000000000e+00
5.900000000000000000e+01 1.119696844398276880e-05 1.000000000000000000e+00
6.000000000000000000e+01 1.172519841929897666e-05 1.000000000000000000e+00
6.100000000000000000e+01 4.461346634343499318e-06 1.000000000000000000e+00
6.200000000000000000e+01 4.744703881442546844e-03 1.000000000000000000e+00
6.300000000000000000e+01 4.008853342384099960e-03 1.000000000000000000e+00
6.400000000000000000e+01 5.362628144212067127e-04 1.000000000000000000e+00
6.500000000000000000e+01 2.489201142452657223e-04 1.000000000000000000e+00
6.600000000000000000e+01 1.613509666640311480e-04 1.000000000000000000e+00
6.700000000000000000e+01 1.757445133989676833e-04 1.000000000000000000e+00
6.800000000000000000e+01 1.232456561410799623e-04 1.000000000000000000e+00
6.900000000000000000e+01 1.176163495983928442e-04 1.000000000000000000e+00
7.000000000000000000e+01 4.867308962275274098e-05 1.000000000000000000e+00
7.100000000000000000e+01 5.959199916105717421e-05 1.000000000000000000e+00
7.200000000000000000e+01 2.897342164942529052e-05 1.000000000000000000e+00
7.300000000000000000e+01 1.271891593933105469e-02 9.968153238296508789e-01
7.400000000000000000e+01 1.491284347139298916e-03 1.000000000000000000e+00
7.500000000000000000e+01 4.653592768590897322e-04 1.000000000000000000e+00
7.600000000000000000e+01 2.410505549050867558e-04 1.000000000000000000e+00
7.700000000000000000e+01 2.294717705808579922e-04 1.000000000000000000e+00
7.800000000000000000e+01 1.419190521119162440e-04 1.000000000000000000e+00
7.900000000000000000e+01 9.742006659507751465e-05 1.000000000000000000e+00
8.000000000000000000e+01 5.945169687038287520e-05 1.000000000000000000e+00
8.100000000000000000e+01 6.468450737884268165e-05 1.000000000000000000e+00
8.200000000000000000e+01 4.247470860718749464e-05 1.000000000000000000e+00
8.300000000000000000e+01 3.367949466337449849e-05 1.000000000000000000e+00
8.400000000000000000e+01 2.862851215468253940e-05 1.000000000000000000e+00
8.500000000000000000e+01 2.850508462870493531e-05 1.000000000000000000e+00
8.600000000000000000e+01 1.319645434705307707e-05 1.000000000000000000e+00
8.700000000000000000e+01 1.058087582350708544e-05 1.000000000000000000e+00
8.800000000000000000e+01 7.951078259793575853e-06 1.000000000000000000e+00
8.900000000000000000e+01 8.230149433074984699e-06 1.000000000000000000e+00
9.000000000000000000e+01 1.857257261872291565e-02 9.872611761093139648e-01
9.100000000000000000e+01 2.187097445130348206e-03 1.000000000000000000e+00
9.200000000000000000e+01 6.883281748741865158e-04 1.000000000000000000e+00
9.300000000000000000e+01 1.976531057152897120e-04 1.000000000000000000e+00
9.400000000000000000e+01 2.348496054764837027e-04 1.000000000000000000e+00
9.500000000000000000e+01 1.923144300235435367e-04 1.000000000000000000e+00
9.600000000000000000e+01 1.540411758469417691e-04 1.000000000000000000e+00
9.700000000000000000e+01 1.344408810837194324e-04 1.000000000000000000e+00
9.800000000000000000e+01 1.034810338751412928e-04 1.000000000000000000e+00
9.900000000000000000e+01 4.861440902459435165e-05 1.000000000000000000e+00
